NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,0,4,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,32,0,0,0,0,0.0,0.6,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
3,1,7,72,0,0,0,0,0,1,0,0,0,7,1,1,0,0,1,0,16,49,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
2,0,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,19,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5,1,2,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,29,0,0,0,1,1.0,0.8,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
3,1,2,43,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,19,17,0,0,0,0,0.9230769231,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,1
2,0,7,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,52,0,0,0,0,0.0833333333,0.0714285714,0,1,1,0,0,0.8333333333,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,33,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4,1,6,73,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,49,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,5,63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,35,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,33,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,26,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3,0,6,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,49,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,3,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,17,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4,1,3,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,45,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,-1,-1,1,-1,-1,1
3,1,3,68,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,49,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,4,62,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,31,24,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
2,0,4,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,37,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,7,75,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,17,51,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,2,44,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,23,0,0,0,0,0.1428571429,0.1,1,1,0,1,0,0.8571428571,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,1
2,0,3,53,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,6,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,56,0,0,0,0,0.8333333333,0.2631578947,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
4,2,5,98,4,4,0,0,0,0,0,0,0,10,1,0,0,0,0,0,36,55,0,0,1,0,0.8571428571,1.0,1,1,0,0,0,0.1428571429,1,0,0,0,0,1,0,0,0,-1,-1,1,-1,-1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,24,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,45,0,0,0,0,0.5,0.1818181818,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
1,0,5,65,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,40,0,0,0,0,0.8571428571,0.6,0,1,0,0,0,0.1428571429,1,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,20,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,1,1,-1,0,1,-1,1
2,0,2,78,2,1,0,0,2,0,1,0,0,3,1,0,0,0,0,0,27,27,16,0,0,0,0.0,0.1111111111,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,1
3,1,3,59,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,23,29,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,37,0,0,0,0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1
2,0,3,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,11,33,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,1,-1,1,1,-1,1
2,0,2,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,5,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,36,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,3,47,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,29,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3,1,5,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,42,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
3,1,3,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,26,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3,0,5,223,0,0,0,0,0,0,1,0,0,111,1,1,0,0,0,0,24,59,132,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,0,2,43,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,23,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,1,1,1
3,1,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,17,0,0,0,0,0.0,0.75,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,0,1,1
3,1,2,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,22,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,3,53,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,37,0,0,0,0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1
4,1,5,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,54,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,0,3,55,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,26,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
5,3,1,41,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,23,11,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,-1,1,1,1,1,-1,1
4,1,4,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,33,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,2,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,5,73,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,25,41,0,0,0,0,1.0,0.1666666667,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,13,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4,1,1,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4,1,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,21,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,22,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7,1,5,90,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,59,0,0,1,1,0.9090909091,0.3333333333,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,-1,0,1,0,-1,1
4,1,4,91,1,0,0,0,0,4,0,0,0,12,1,1,0,0,1,0,24,60,0,0,0,0,1.0,0.16,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3,1,6,77,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,45,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
6,0,2,69,0,0,0,0,0,0,1,1,0,11,1,0,1,0,1,0,14,17,30,0,2,0,0.0,0.125,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
3,0,4,87,1,0,0,0,0,4,0,0,0,12,1,1,0,0,1,0,20,60,0,0,0,0,1.0,0.16,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,0,5,66,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,6,95,1,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,15,73,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
3,0,6,95,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,15,73,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
3,1,1,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,10,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1,1
3,1,3,70,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,41,0,0,0,1,0.9090909091,0.8571428571,0,1,0,0,0,0.0909090909,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1
6,1,3,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,18,28,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
3,1,4,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,27,0,0,0,0,0.0,0.1333333333,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
3,1,2,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,18,0,0,0,0,0.2,0.037037037,1,1,0,0,0,0.8,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,5,47,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,27,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,4,79,1,0,0,0,0,0,2,0,0,24,1,0,0,0,0,0,10,29,32,0,0,0,0.0,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1,1
2,0,3,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,21,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,36,0,0,0,0,0.0,0.3333333333,1,1,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,-1,1,1
4,1,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,29,0,0,0,0,0.0,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1,1
2,0,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,15,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4,1,10,105,2,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,22,76,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4,1,4,73,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,46,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,3,131,2,0,0,0,0,0,0,0,0,77,1,1,0,0,1,0,20,104,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1,1
3,0,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,37,0,0,1,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,34,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,25,0,0,1,0,0.9,0.0909090909,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,21,0,0,0,0,0.3333333333,0.1875,1,1,0,0,0,0.6666666667,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
2,0,2,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21,10,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
3,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,28,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,22,0,0,0,0,0.0833333333,0.9,1,1,1,0,0,0.1666666667,1,0,0,0,0,0,0,0,1,1,-1,1,0,1,1
4,1,3,69,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,39,0,0,1,1,0.9333333333,1.0,0,1,0,0,0,0.0666666667,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,0,2,64,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,17,13,26,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
3,1,2,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12,33,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,23,0,0,1,0,0.0391304348,1.0,0,1,0,0,0,0.947826087,0,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
2,1,4,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,16,0,0,0,0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,3,112,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,12,93,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,6,93,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,26,60,0,0,0,0,0.0444444444,1.0,1,1,0,0,0,0.9555555556,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,0,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,24,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,4,60,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,13,28,11,0,1,0,0.9672131148,0.0454545455,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,0,3,65,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,39,0,0,1,1,0.9333333333,1.0,0,1,0,0,0,0.0666666667,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4,1,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,21,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,0,10,101,2,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,18,76,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
12,1,4,105,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,72,0,0,1,1,0.9444444444,0.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
11,1,4,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,63,0,0,1,1,0.9444444444,0.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
2,0,2,63,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6,0,2,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,18,49,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
2,0,4,57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,35,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
6,1,4,72,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,38,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
5,0,4,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,38,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,4,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,35,0,0,1,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
3,1,7,122,2,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,25,90,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,-1,-1,1,1,-1,1
3,1,9,74,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,10,57,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
2,0,4,59,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,15,37,0,0,0,0,1.0,0.1428571429,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
4,1,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
6,1,3,101,0,0,0,0,0,2,0,0,0,13,1,1,0,0,1,0,18,76,0,0,0,0,0.0,0.1428571429,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,1
3,1,5,71,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,23,41,0,0,0,0,0.8461538462,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3,1,3,55,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,15,33,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,1,1,-1,1
2,0,5,67,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,19,41,0,0,0,0,0.8461538462,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3,1,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,22,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
4,0,6,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,51,0,0,1,0,0.9090909091,0.3846153846,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,-1,0,1,0,-1,1
3,1,2,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,37,0,0,1,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,5,78,1,1,0,0,3,0,0,0,0,4,1,1,0,0,0,0,13,58,0,0,0,0,0.0327868852,1.0,1,1,1,0,0,0.9672131148,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
3,1,4,92,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,62,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
4,1,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4,0,2,45,1,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,14,24,0,0,0,0,0.1130434783,0.2380952381,0,1,1,0,0,0.6173913043,1,0,0,0,0,0,0,0,1,1,0,1,1,-1,1
3,0,4,111,1,0,0,0,0,0,0,2,0,20,1,1,0,0,1,0,19,85,0,0,0,0,0.0,0.1153846154,0,1,1,0,1,0.9589041096,0,0,0,0,0,1,0,0,1,-1,1,-1,1,-1,1
2,0,3,69,2,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,47,0,0,0,1,1.0,0.3571428571,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,0,1,-1,0,-1,1
4,0,10,110,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19,84,0,0,1,0,0.0,0.125,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
